"","PROVINCE","urban","age","gender","I1_3_1","party","army","sec_lan","f_b_hukou","f_n_hukou","m_b_hukou","m_n_hukou","b_hukou","n_hukou","local_hukou","migrant_hukou","cungaiju","u_w_m","u_c_m","r_m","p_m","uint_add_m","br_m","bus_m","I1_20_1","I1_20_2","n_r_o_i","I1_20_4","I1_20_5","I1_21","I1_22_1","I1_22_2","I1_22_3","tech_edu","I2_10","work_exp","I3a1_1","I3a1_2","I3a1_5","I3a1_9","I3a1_14","I3a1_16_1","I3a1_16_2","I3a1_16_3","I3a1_19_1","I3a1_19_2","I3a1_19_3","I3a1_20_1","I3a1_20_2","I3a1_20_3","I3a1_20_4","I3a1_20_5","I3a1_20_7","I3a1_20_8","I3a1_20_9","I3a1_21","I3a2_1","friend","psychofriend","discussfriend","moneyfriend","memberelect","happy","happycp","I7_7_1","I7_7_2","I7_9","soccls","b_soccls","I7_10_3_1","t_soccls","soctrs","I9_1","I9_2","arm","health","I9_5","I9_6","ill","I9_8","I9_9","I9_10","I9_11","I9_12","I9_14","interviewway","reject","impat","itviewer_trust","fudge","colla","rely","lang","sinitviewer","look","sinitviewee","rtype_u","belief","edu","fedu","medu","jobmean","dinner","socresp","localsc","comlk","plan","u","d"
"5936",450000,0,27,0,450000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,3,3,1,3,4,5,5,5,4,3,156,120,150,3,2,3,0,0,2,3,4,0,0,1,4,4,2,2,3,2,1,1,3,0,1,0,2,2,2,0.167378410696983,-0.922452747821808,0.239654049277306,1,-0.578151047229767,4,0.714483201503754,1
"5937",130000,1,28,0,130000,0,0,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,3,3,4,2,2,2,3,4,1,1,2,2,3,1,NA,5,1,2,3,6,5,5,5,3,4,6,4,10,6,2,158,90,153,3,2,1,1,0,0,3,3,0,0,1,4,3,3,3,3,3,1,0,6,0,0,0,4,3,2,-0.456358999013901,0.820544838905334,-0.455396622419357,1,0.184159517288208,2,0.714648306369781,1
"5938",620000,0,55,0,620000,0,0,0,1,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,2,3,2,3,4,5,3,7,1,3,165,90,162,4,2,3,0,0,15,2,2,0,0,1,4,4,4,4,4,4,1,0,5,0,1,0,NA,2,1,-0.505819320678711,NA,0.239654049277306,1,0.66414999961853,2,0.71465653181076,1
"5939",340000,0,45,1,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,3,4,3,1,1,3,0,3,0,3,3,163,102,160,2,2,2,0,0,0,3,2,1,0,1,4,4,4,4,4,4,2,1,NA,1,0,0,1,1,1,NA,-0.922452747821808,-1.91544628143311,1,1.0465544462204,1,0.714667201042175,1
"5940",520000,0,21,1,520000,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,6,5,6,2,5,3,5,6,7,5,2,169,110,165,1,1,1,0,0,0,3,1,1,0,1,4,4,4,4,4,4,2,1,7,0,0,0,3,2,1,NA,0.876523554325104,0.239654049277306,1,1.0465544462204,1,0.714856505393982,1
"5941",230000,0,31,1,230000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,6,6,1,2,5,5,3,7,2,3,172,140,162,1,1,1,0,0,0,3,2,0,1,1,4,4,3,3,4,3,1,1,8,1,0,0,2,1,1,0.607882559299469,-0.221854105591774,0.239654049277306,1,0.946470022201538,1,0.714997887611389,1
"5942",640000,1,44,1,640000,0,0,0,1,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,5,6,1,1,5,6,3,10,2,4,168,150,165,1,1,1,0,0,0,3,3,1,1,1,4,4,4,4,4,4,1,1,7,0,1,0,NA,1,1,1.53402805328369,NA,2.39475440979004,1,-1.05814146995544,2,0.715074717998505,1
"5943",130000,0,61,1,130000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,1,5,5,1,4,4,5,5,6,2,3,170,140,165,2,1,1,0,0,0,2,2,1,0,2,4,4,3,3,3,3,2,0,5,0,1,0,3,1,1,-0.440506279468536,0.144271776080132,0.239654049277306,1,1.0465544462204,2,0.715106248855591,1
"5944",440000,0,48,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,6,3,2,1,3,3,1,3,1,3,2,167,150,170,3,1,1,0,0,0,3,3,1,1,1,1,3,3,3,3,3,2,1,6,0,0,0,2,2,NA,-1.60916090011597,-0.100385122001171,0.239654049277306,1,-0.575652539730072,8,0.715208292007446,1
"5945",120000,0,38,0,370000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,2,1,1,3,3,3,3,2,3,3,3,3,1,NA,4,3,2,2,1,5,5,3,4,2,2,2,3,4,2,160,124,160,2,1,1,0,0,0,2,2,0,0,1,1,2,2,2,3,2,1,1,NA,1,1,0,1,1,2,-0.172239005565643,0.343681544065475,-0.431529670953751,1,0.66414999961853,8,0.715410768985748,1
"5946",340000,0,59,1,340000,0,0,0,1,4,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,3,3,1,1,3,5,4,5,2,3,160,100,158,3,1,3,0,0,NA,3,3,1,1,1,4,4,4,4,4,4,1,1,5,0,0,0,1,1,1,-0.803331911563873,NA,0.239654049277306,1,0.66414999961853,8,0.715646028518677,1
"5947",330000,1,43,0,330000,0,0,0,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,4,4,2,4,4,5,0,0,5,3,160,110,150,3,2,3,1,0,0,2,3,0,0,1,4,4,3,3,3,3,1,1,8,1,0,0,4,4,4,-0.94632351398468,1.37771236896515,0.239654049277306,0,-1.34046161174774,8,0.715823709964752,1
"5948",530000,0,33,1,530000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,4,4,4,4,4,5,4,6,4,3,168,160,168,1,1,1,1,0,0,1,1,1,0,1,1,2,3,2,3,3,1,1,7,0,1,0,1,1,1,0.78997415304184,-0.922452747821808,0.239654049277306,1,1.14663898944855,1,0.715948283672333,1
"5949",650000,0,72,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,5,4,3,4,4,4,2,5,4,2,178,122,175,3,3,2,0,1,24,2,3,0,0,2,4,4,4,1,3,3,2,1,6,0,0,1,NA,1,1,-0.705626785755157,-0.311669945716858,-2.58662986755371,1,-0.578151047229767,7,0.716159105300903,1
"5950",340000,0,54,0,340000,0,0,0,1,4,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,3,1,3,2,3,2,3,2,3,155,120,160,3,1,2,0,0,0,4,2,0,0,1,2,2,3,1,2,3,2,0,7,0,1,0,1,1,NA,-0.158846393227577,-0.922452747821808,0.239654049277306,0,-0.578151047229767,8,0.716168522834778,1
"5951",320000,0,59,1,320000,0,0,0,1,4,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,4,4,1,4,4,5,4,5,3,3,165,124,163,4,4,3,0,1,15,2,2,0,1,1,4,4,3,3,3,3,1,0,6,0,0,0,1,1,1,-0.505819320678711,-0.221854105591774,-0.455396622419357,0,1.0465544462204,8,0.716279923915863,1
"5952",370000,0,42,1,370000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,4,4,4,2,1,4,4,4,1,NA,3,2,2,2,4,5,5,1,4,4,5,5,7,3,3,168,120,165,2,1,1,0,0,0,3,3,0,1,1,4,4,3,3,3,3,1,1,7,0,1,0,2,1,1,-0.755734741687775,1.17830264568329,0.239654049277306,1,0.186658024787903,2,0.716455578804016,1
"5953",450000,0,38,0,450000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,4,3,1,1,4,3,4,3,2,3,156,100,159,2,1,1,1,0,3,2,2,0,0,1,4,4,3,4,4,4,2,0,7,0,0,0,NA,1,1,0.78997415304184,-0.922452747821808,0.239654049277306,1,-0.198245003819466,1,0.716517865657806,1
"5954",530000,0,31,0,530000,0,0,0,1,4,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,5,4,3,4,4,3,4,5,2,3,165,120,166,2,1,1,0,0,0,2,2,0,0,1,4,4,3,3,3,3,2,1,6,0,1,0,NA,1,1,0.78997415304184,NA,0.239654049277306,1,0.66414999961853,2,0.716672539710999,1
"5955",430000,0,43,0,430000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,5,5,3,4,4,5,4,7,2,3,158,110,157,3,2,3,0,0,11,2,2,0,0,1,4,4,4,4,4,4,1,1,7,1,1,0,NA,1,1,-0.180736184120178,0.144271776080132,0.239654049277306,1,0.66414999961853,8,0.716754853725433,1
"5956",340000,0,60,1,340000,0,0,0,1,4,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,1,3,4,5,2,4,4,6,6,7,2,3,170,140,170,2,3,3,0,0,0,4,2,1,1,1,3,3,3,2,3,3,1,1,4,1,1,0,1,1,1,0.932965755462646,-0.922452747821808,0.239654049277306,0,0.66414999961853,8,0.716843783855438,1
"5957",440000,0,59,0,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,1,2,3,5,2,2,3,1,2,3,1,3,149,80,150,4,3,3,1,0,3,4,2,1,0,1,4,3,3,2,3,3,2,1,3,0,0,0,1,1,1,NA,-0.698717415332794,-0.455396622419357,0,-0.0956620499491692,10,0.716991543769836,1
"5958",440000,0,62,0,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,6,6,1,3,4,7,5,8,1,3,153,116,153,2,1,1,1,0,0,2,2,0,0,1,4,4,4,3,3,3,2,0,5,0,0,0,1,1,1,NA,0.144271776080132,-1.22039556503296,1,-0.195746496319771,8,0.717057585716248,1
"5959",620000,0,23,1,620000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,2,1,4,4,2,4,3,5,5,6,4,3,173,114,163,2,2,1,1,0,0,3,2,0,1,1,4,4,4,4,4,4,1,1,7,0,0,0,3,1,2,NA,NA,0.934704720973969,1,0.28424397110939,2,0.71710079908371,1
"5960",530000,0,42,0,530000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,3,2,4,4,3,4,4,5,3,3,167,140,165,5,4,1,1,0,100,3,2,0,0,1,4,4,4,4,4,4,1,1,NA,0,1,0,NA,1,1,-0.0592780858278275,-0.698717415332794,0.239654049277306,1,-0.578151047229767,2,0.717127859592438,1
"5961",510000,0,37,0,510000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,6,3,2,1,4,2,4,3,0,2,3,157,100,145,4,3,1,0,0,0,3,3,0,0,1,4,4,4,4,4,4,2,1,6,1,1,0,1,1,1,-0.306011885404587,NA,0.239654049277306,1,-0.578151047229767,1,0.717326819896698,1
"5962",210000,0,37,1,210000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,3,2,3,2,3,2,2,1,3,1,2,176,140,170,2,1,1,0,0,0,3,3,1,1,1,4,4,3,3,3,3,1,1,7,0,1,0,2,1,2,NA,2.27772068977356,-1.91544628143311,0,1.0465544462204,8,0.717490553855896,1
"5963",220000,0,55,1,220000,0,0,0,4,4,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,6,6,1,4,4,5,2,7,1,3,160,110,153,3,1,1,0,0,0,1,3,1,1,1,4,4,3,3,3,3,1,1,4,1,1,0,1,1,1,0.240046992897987,NA,0.239654049277306,1,-0.293332457542419,8,0.717632949352264,1
"5964",440000,0,42,0,450000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,3,3,1,1,4,NA,NA,NA,4,4,4,4,NA,1,NA,2,2,2,1,3,3,3,3,3,2,5,3,5,3,3,150,100,150,3,1,1,0,0,0,2,2,0,0,1,4,4,3,3,4,3,2,1,6,0,1,0,NA,2,1,-0.94632351398468,-0.922452747821808,-0.455396622419357,1,-0.578151047229767,8,0.717866718769073,1
"5965",210000,1,46,0,210000,0,0,0,1,2,1,2,2,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,3,3,3,1,3,3,3,4,3,3,NA,3,NA,3,1,NA,3,3,2,3,1,4,4,2,4,3,3,2,4,4,3,162,150,162,3,2,1,0,1,7,2,2,0,0,1,4,4,3,3,4,3,1,1,6,1,0,0,3,1,1,-0.0158548168838024,0.11157812923193,0.239654049277306,1,-0.480565071105957,2,0.7180016040802,1
"5966",420000,1,32,0,420000,1,0,1,5,2,1,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2,2,2,4,4,1,4,4,4,3,4,2,NA,4,1,NA,3,2,2,2,3,5,5,3,3,2,7,7,8,5,2,161,94,160,2,1,2,1,0,0,3,3,0,0,1,4,4,4,4,4,3,2,1,7,0,0,0,5,4,3,0.209660023450851,1.21099627017975,0.239654049277306,1,-0.958057045936584,2,0.718170285224915,1
"5967",440000,0,53,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,2,4,1,3,1,NA,NA,4,NA,4,4,4,1,NA,1,0,0,0,1,2,3,1,5,2,3,3,3,6,4,168,122,170,2,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,2,1,7,0,1,1,2,1,1,-1.03985476493835,-0.255588233470917,0.239654049277306,1,1.14663898944855,2,0.718344688415527,1
"5968",330000,0,51,1,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,2,2,2,4,4,4,4,4,4,2,1,4,4,4,1,NA,1,0,0,0,4,4,4,1,3,4,2,2,3,5,3,173,120,175,2,1,1,0,0,0,3,3,1,1,1,4,2,3,2,3,3,1,1,6,0,1,0,2,1,1,-0.362827777862549,-0.922452747821808,-1.22039556503296,1,1.90645098686218,8,0.718453705310822,1
"5969",650000,0,40,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,4,3,3,3,4,4,1,6,1,3,165,130,172,1,1,1,0,0,NA,1,3,0,0,2,4,4,4,3,3,3,2,0,6,0,1,1,1,1,1,1.42710411548615,NA,-0.431529670953751,1,-0.0981605499982834,8,0.718545913696289,1
"5970",230000,0,39,1,230000,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,5,2,2,2,3,2,1,1,4,3,1,1,3,1,4,174,200,171,2,1,2,0,0,0,3,3,0,1,1,4,4,3,3,3,3,1,0,6,0,0,0,1,2,1,2.52627182006836,3.34444522857666,-1.22039556503296,0,0.186658024787903,2,0.71860271692276,1
"5971",420000,1,17,0,420000,0,0,1,2,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,3,2,4,3,4,3,4,4,4,4,1,168,112,160,2,1,3,0,0,0,1,2,0,0,1,4,4,3,4,4,3,1,0,9,0,0,0,3,4,3,NA,1.91385543346405,0.239654049277306,1,-1.06063997745514,2,0.71871018409729,1
"5972",320000,1,46,0,320000,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,3,1,2,4,4,3,1,1,4,3,3,3,3,3,1,NA,3,2,2,3,1,6,6,1,3,4,7,5,8,5,3,162,136,158,2,1,1,0,0,0,2,4,0,0,1,4,4,4,4,4,4,1,0,6,1,1,0,2,2,1,0.464890986680984,0.844870388507843,-0.431529670953751,1,1.0465544462204,2,0.718741655349731,1
"5973",110000,1,53,1,110000,0,0,0,4,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99999,0,1,1,1,0,0,0,0,2,2,2,4,3,2,3,3,3,2,2,2,2,2,1,NA,3,2,2,2,3,4,4,NA,NA,2,0,0,0,0,2,180,160,NA,3,4,4,1,0,0,2,3,1,0,1,1,4,3,2,3,3,1,0,NA,0,1,0,NA,3,NA,NA,NA,NA,0,-2.20035791397095,2,0.718753814697266,1
"5974",350000,0,49,1,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,3,3,2,3,4,5,4,5,3,2,168,134,165,4,3,3,1,0,30,2,2,1,1,1,4,4,4,4,4,4,1,1,6,1,1,1,1,1,1,0.131310671567917,0.812176764011383,-0.431529670953751,1,0.281745463609695,2,0.71881103515625,1
"5975",530000,1,30,0,510000,0,0,0,1,2,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,4,3,1,1,2,3,1,1,NA,NA,NA,0,NA,2,2,2,3,2,5,4,1,5,4,5,3,5,6,3,162.5,114,168,2,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,4,1,1,7,0,1,0,2,2,1,-0.37204647064209,0.534723222255707,2.39475440979004,1,-0.478066563606262,2,0.718966364860535,1
"5976",440000,0,39,0,440000,0,0,0,1,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,3,4,1,4,4,5,3,7,1,3,155,80,152,2,1,1,0,0,0,2,4,0,1,1,4,4,4,1,4,3,2,0,5,0,1,1,NA,1,1,1.5700957775116,-0.922452747821808,0.239654049277306,1,-0.578151047229767,8,0.71918523311615,1
"5977",360000,0,76,1,360000,0,0,0,1,4,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,99999,99999,0,0,1,0,0,0,0,0,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,3,2,1,3,2,4,1,1,1,1,3,155,92,152,4,1,1,1,1,15,2,2,0,0,1,4,4,4,4,4,4,2,1,4,0,0,1,1,1,1,-1.34089362621307,NA,-0.549211859703064,0,0.28424397110939,8,0.719214916229248,1
"5978",420000,1,60,0,420000,0,0,0,1,4,1,4,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,3,1,2,2,4,4,4,1,3,165,120,156,3,1,1,0,0,NA,3,2,0,0,1,4,4,3,3,3,3,2,1,4,0,0,0,1,1,1,-0.340937972068787,-0.922452747821808,-3.37549591064453,1,0.184159517288208,8,0.719296455383301,1
"5979",360000,1,53,0,360000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,3,3,1,1,4,3,2,5,1,3,148,112,148,2,1,1,0,0,0,3,3,0,0,1,4,4,3,4,4,3,1,1,6,0,1,1,1,1,1,NA,-0.478386074304581,0.239654049277306,1,-0.958057045936584,8,0.719368755817413,1
"5980",640000,0,61,1,640000,1,0,0,1,4,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,1,1,NA,NA,2,1,1,1,NA,4,1,NA,3,2,2,1,1,5,5,1,3,4,7,5,8,5,3,175,160,170,3,1,1,1,0,0,3,3,1,1,1,4,4,4,4,4,3,1,1,5,0,1,1,1,1,1,-1.08931505680084,0.430093377828598,0.239654049277306,0,1.0465544462204,8,0.719402849674225,1
"5981",440000,0,64,0,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,2,3,3,2,3,4,5,5,5,3,3,160,95,160,2,2,2,0,0,20,2,2,0,0,1,3,3,3,2,2,2,2,1,NA,0,0,0,1,1,1,0.152844145894051,-0.922452747821808,-1.12658035755157,1,0.281745463609695,8,0.71944123506546,1
"5982",350000,1,44,1,350000,0,0,0,4,4,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,2,2,2,3,2,5,5,0,5,3,170,140,170,3,1,2,0,0,0,2,2,1,1,1,2,2,3,2,3,2,1,1,6,0,0,0,2,2,1,-0.94632351398468,-0.221854105591774,0.239654049277306,1,-0.0981605499982834,5,0.719623327255249,1
"5983",420000,0,60,0,420000,0,0,0,1,4,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,6,3,1,5,4,5,3,10,1,3,149,115,128,2,3,1,1,0,0,2,2,0,0,1,4,4,3,3,4,3,1,0,6,0,1,0,NA,1,1,-1.23230671882629,-0.922452747821808,1.72357070446014,1,1.0465544462204,7,0.719698190689087,1
"5984",440000,0,27,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,3,3,3,4,1,1,4,4,4,3,NA,NA,NA,NA,1,NA,2,3,2,2,1,3,3,1,4,4,3,3,5,3,2,173,146,171,1,2,1,0,0,0,1,3,1,0,1,4,4,3,4,3,3,2,1,5,0,0,0,1,1,1,1.25804889202118,-0.0551379881799221,0.239654049277306,1,-0.195746496319771,8,0.719891250133514,1
